Nr	date	time	Ux	Uy	Uz	U3
12723 2025.03.12 15:29:22.259 0.492392 0.125189 -0.003982 -0.004861
12724 2025.03.12 15:29:22.261 0.492392 0.120552 -0.006060 -0.004981
12725 2025.03.12 15:29:22.263 0.492392 0.097564 -0.012177 -0.005861
12726 2025.03.12 15:29:22.265 0.492512 0.080813 0.003334 -0.004781
12727 2025.03.12 15:29:22.266 0.492792 0.058025 -0.015176 -0.005941
12728 2025.03.12 15:29:22.268 0.492592 0.055427 -0.002183 -0.005661
12729 2025.03.12 15:29:22.270 0.492632 0.028481 0.001655 -0.005221
12730 2025.03.12 15:29:22.272 0.492712 0.015528 -0.000943 -0.005141
12731 2025.03.12 15:29:22.274 0.492752 0.002535 -0.000104 -0.004861
12732 2025.03.12 15:29:22.275 0.492872 -0.021932 0.002495 -0.004421
12733 2025.03.12 15:29:22.279 0.492672 -0.050117 0.004694 -0.004022
12734 2025.03.12 15:29:22.281 0.492912 -0.069626 -0.002742 -0.004102
12735 2025.03.12 15:29:22.283 0.492952 -0.079781 0.007252 -0.003262
12736 2025.03.12 15:29:22.285 0.492912 -0.094533 0.001256 -0.003142
12737 2025.03.12 15:29:22.286 0.493032 -0.109125 0.002735 -0.002902
12738 2025.03.12 15:29:22.288 0.493032 -0.124557 -0.013576 -0.003902
12739 2025.03.12 15:29:22.290 0.492992 -0.139469 -0.001943 -0.003782
12740 2025.03.12 15:29:22.292 0.493032 -0.153901 0.003534 -0.003302
12741 2025.03.12 15:29:22.294 0.493192 -0.173411 0.002095 -0.002942
12742 2025.03.12 15:29:22.295 0.493192 -0.190881 -0.013137 -0.004221
12743 2025.03.12 15:29:22.297 0.493192 -0.208392 -0.012217 -0.005141
12744 2025.03.12 15:29:22.299 0.493432 -0.224183 -0.002502 -0.004981
12745 2025.03.12 15:29:22.301 0.493032 -0.232499 -0.006100 -0.005181
12746 2025.03.12 15:29:22.303 0.493352 -0.251129 -0.012897 -0.005941
12747 2025.03.12 15:29:22.305 0.493272 -0.266001 0.007692 -0.004941
12748 2025.03.12 15:29:22.308 0.493152 -0.279154 0.000936 -0.004941
12749 2025.03.12 15:29:22.310 0.493112 -0.288229 0.002255 -0.004421
12750 2025.03.12 15:29:22.312 0.493112 -0.298304 -0.005141 -0.004701
12751 2025.03.12 15:29:22.314 0.493192 -0.306020 -0.011338 -0.005661
12752 2025.03.12 15:29:22.316 0.493072 -0.312456 -0.002462 -0.005341
12753 2025.03.12 15:29:22.318 0.493312 -0.318573 0.005213 -0.004581
12754 2025.03.12 15:29:22.319 0.493272 -0.324370 -0.015296 -0.005501
12755 2025.03.12 15:29:22.321 0.493112 -0.329807 -0.004102 -0.005541
12756 2025.03.12 15:29:22.323 0.493392 -0.334564 0.001296 -0.004981
12757 2025.03.12 15:29:22.325 0.493352 -0.339002 -0.014576 -0.006060
12758 2025.03.12 15:29:22.327 0.493312 -0.343040 -0.012817 -0.006940
12759 2025.03.12 15:29:22.328 0.493272 -0.346678 0.002175 -0.005981
12760 2025.03.12 15:29:22.330 0.493192 -0.350356 -0.002822 -0.006021
12761 2025.03.12 15:29:22.332 0.493112 -0.353474 -0.002782 -0.005701
12762 2025.03.12 15:29:22.334 0.493232 -0.356512 -0.000583 -0.005461
12763 2025.03.12 15:29:22.336 0.493352 -0.360071 -0.014896 -0.006580
12764 2025.03.12 15:29:22.339 0.493272 -0.363149 -0.014376 -0.007420
12765 2025.03.12 15:29:22.341 0.463927 -0.365787 0.008092 -0.006380
12766 2025.03.12 15:29:22.343 0.451414 -0.367826 -0.004301 -0.006380
12767 2025.03.12 15:29:22.344 0.436302 -0.369545 0.002215 -0.005621
12768 2025.03.12 15:29:22.346 0.420151 -0.371584 -0.006900 -0.005981
12769 2025.03.12 15:29:22.348 0.407837 -0.373303 -0.002023 -0.005821
12770 2025.03.12 15:29:22.350 0.402640 -0.374583 -0.007260 -0.006060
12771 2025.03.12 15:29:22.352 0.387928 -0.375862 0.002295 -0.005421
12772 2025.03.12 15:29:22.354 0.371697 -0.377101 -0.008219 -0.005861
12773 2025.03.12 15:29:22.355 0.356065 -0.378301 0.002015 -0.005261
12774 2025.03.12 15:29:22.358 0.342353 -0.379660 0.004134 -0.004621
12775 2025.03.12 15:29:22.360 0.328000 -0.380380 -0.013177 -0.005701
12776 2025.03.12 15:29:22.362 0.303134 -0.381739 -0.001663 -0.001823
12777 2025.03.12 15:29:22.364 0.295578 -0.382498 -0.005101 -0.005461
12778 2025.03.12 15:29:22.366 0.271231 -0.383138 -0.004701 -0.005501
12779 2025.03.12 15:29:22.369 0.258038 -0.384178 0.005373 -0.004701
12780 2025.03.12 15:29:22.371 0.242526 -0.384577 -0.006580 -0.005061
12781 2025.03.12 15:29:22.373 0.222417 -0.385217 0.000176 -0.004861
12782 2025.03.12 15:29:22.374 0.208584 -0.385737 0.000696 -0.004621
12783 2025.03.12 15:29:22.376 0.190434 -0.386137 0.006133 -0.003702
12784 2025.03.12 15:29:22.378 0.183118 -0.386776 0.004454 -0.003222
12785 2025.03.12 15:29:22.380 0.167047 -0.386936 0.005173 -0.002662
12786 2025.03.12 15:29:22.382 0.145258 -0.387176 0.000976 -0.002742
12787 2025.03.12 15:29:22.384 0.131306 -0.387416 -0.001623 -0.002862
12788 2025.03.12 15:29:22.385 0.114275 -0.387656 0.005453 -0.002103
12789 2025.03.12 15:29:22.387 0.098323 -0.387776 0.005134 -0.001663
12790 2025.03.12 15:29:22.389 0.088209 -0.388016 -0.005021 -0.002063
12791 2025.03.12 15:29:22.391 0.070259 -0.388095 0.002135 -0.001703
12792 2025.03.12 15:29:22.393 0.054067 -0.388135 -0.005701 -0.002183
12793 2025.03.12 15:29:22.395 0.036637 -0.388375 -0.012657 -0.003182
12794 2025.03.12 15:29:22.397 0.016647 -0.388655 -0.003542 -0.002982
12795 2025.03.12 15:29:22.399 0.000376 -0.388575 -0.010098 -0.004341
12796 2025.03.12 15:29:22.400 -0.017694 -0.388935 0.001975 -0.003902
12797 2025.03.12 15:29:22.402 -0.024531 -0.389055 0.006373 -0.003182
12798 2025.03.12 15:29:22.404 -0.041162 -0.388975 -0.000224 -0.002942
12799 2025.03.12 15:29:22.406 -0.060991 -0.389055 -0.014816 -0.004341
12800 2025.03.12 15:29:22.408 -0.079661 -0.389135 0.004934 -0.003462
12801 2025.03.12 15:29:22.409 -0.097891 -0.389335 0.004214 -0.003062
12802 2025.03.12 15:29:22.411 -0.111244 -0.389375 0.002015 -0.002822
12803 2025.03.12 15:29:22.414 -0.129674 -0.389455 -0.003902 -0.003062
12804 2025.03.12 15:29:22.416 -0.145306 -0.389415 0.003454 -0.002542
12805 2025.03.12 15:29:22.418 -0.162257 -0.389575 0.001535 -0.002422
12806 2025.03.12 15:29:22.420 -0.183605 -0.389775 0.005853 -0.001863
12807 2025.03.12 15:29:22.422 -0.200076 -0.389615 -0.012697 -0.003182
12808 2025.03.12 15:29:22.424 -0.222744 -0.389495 -0.003502 -0.003102
12809 2025.03.12 15:29:22.426 -0.245372 -0.389655 -0.014016 -0.003942
12810 2025.03.12 15:29:22.428 -0.248890 -0.389495 -0.008379 -0.004301
12811 2025.03.12 15:29:22.430 -0.268160 -0.389695 -0.007900 -0.004901
12812 2025.03.12 15:29:22.432 -0.276236 -0.389815 -0.004621 -0.004941
12813 2025.03.12 15:29:22.434 -0.293066 -0.389815 0.001056 -0.004381
12814 2025.03.12 15:29:22.435 -0.309418 -0.389735 0.002295 -0.003782
12815 2025.03.12 15:29:22.437 -0.325089 -0.389735 -0.014296 -0.004821
12816 2025.03.12 15:29:22.440 -0.338522 -0.389615 -0.002143 -0.004741
12817 2025.03.12 15:29:22.442 -0.355953 -0.389815 -0.003182 -0.004781
12818 2025.03.12 15:29:22.443 -0.373423 -0.389615 -0.014936 -0.005541
12819 2025.03.12 15:29:22.445 -0.386177 -0.389815 -0.005141 -0.005861
